data_time,year,product_category,district,inspection_result,shop_name,original_location,failure_reasons,updated_at
2026-05-03T00:48:46.175674+08:00,2023,小漿果類,內湖,不符合規定,湖光市場無市招菜攤(葉O雲),湖光市場無市招菜攤(葉O雲)/臺北市內湖區康寧路1段26巷1號旁,"[""殺蟲劑Abamectin 阿巴汀0."", ""殺蟲劑Chlorfenapyr 克凡派1."", ""殺蟲劑Methomyl 納乃得0.""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2023,包葉菜類,中山,不符合規定,吳O玲,吳O玲/承銷號：2601/榮濱市場路邊攤/臺北市中山區民族東路410巷2弄10號前,"[""殺蟲劑Dimethoate 大滅松0."", ""殺蟲劑Omethoate 歐滅松0.""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2023,小葉菜類,內湖,不符合規定,湖光市場無市招菜攤(葉O雲),湖光市場無市招菜攤(葉O雲)/臺北市內湖區康寧路1段26巷1號旁,"[""殺蟲劑Indoxacarb 因得克0.""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2023,小葉菜類,南港,不符合規定,台台灣泛亞零售管理顧問股份有限公司西門分公司（DON DON DONKI),台台灣泛亞零售管理顧問股份有限公司西門分公司（DON DON DONKI) /臺北市萬華區西寧南路123號、123之1號、123號2樓、123號2樓之1、123號3樓、123號3樓之1；武昌街2段50巷2號、2之1號、2之2號、2之3號、2之5號、2之6號、2之7號、2之8號、2之9號、2之10號、2之11號、6號及西寧南路123號2樓、2樓之1、3樓、3樓之1,"[""殺蟲劑Flonicamid 氟尼胺0.""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2023,小葉菜類,內湖,不符合規定,好市多股份有限公司內湖分公司(COSTCO),好市多股份有限公司內湖分公司(COSTCO)/臺北市內湖區舊宗路1段268號、民善街255號,"[""殺蟲劑Flonicamid 氟尼胺0.""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2023,小葉菜類,士林,不符合規定,士林市場-菜攤(曹O良),士林市場-菜攤(曹O良)/臺北市士林區基河路101號(豪大大雞排正對面),"[""殺菌劑Flutriafol 護汰芬0.""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2023,小葉菜類,中山,不符合規定,榮濱市場路邊攤,榮濱市場路邊攤/臺北市中山區民族東路410巷55號門口前,"[""殺菌劑Flutriafol 護汰芬0.""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2023,小漿果類,南港,不符合規定,環南市場蔬菜區青果攤0003號,環南市場蔬菜區青果攤0003號/臺北市萬華區環河南路2段245號,"[""殺蟲劑Diflubenzuron 二福隆0.""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2023,小葉菜類,南港,不符合規定,環南坤廷蔬菜,環南坤廷蔬菜/臺北市萬華區環河南路2段245號/環南市場蔬菜區150號攤,"[""殺菌劑Difenoconazole 待克利1.""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2023,小葉菜類,內湖,不符合規定,湖光市場無市招菜攤(葉O雲),湖光市場無市招菜攤(葉O雲)/臺北市內湖區康寧路1段26巷1號旁,"[""殺菌劑Difenoconazole 待克利1.""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2023,包葉菜類,南港,不符合規定,我是你的菜,我是你的菜/臺北市萬華區環河南路2段245號環南市場蔬菜區152號攤,"[""殺蟲劑Terbufos 托福松0.""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2023,小葉菜類,南港,不符合規定,"食代嚴選
https:","食代嚴選
https://www.fresh2you.tw，1120201(到貨日)","[""/"", ""/""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2023,小葉菜類,南港,不符合規定,"食代嚴選
https:","食代嚴選
https://www.fresh2you.tw，1120201(到貨日)","[""殺草劑Ametryn 草殺淨0."", ""殺蟲劑Fenitrothion 撲滅松0."", ""殺菌劑Isoprothiolane 亞賜圃0."", ""殺草劑Pendimethalin 施得圃0."", ""殺蟲劑Phenthoate 賽達松0."", ""殺菌劑Procymidone 撲滅寧0."", ""殺菌劑Thifluzamide 賽氟滅0.""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2023,包葉菜類,南港,不符合規定,"食代嚴選
https:","食代嚴選
https://www.fresh2you.tw，1120201(到貨日)","[""殺菌劑Chlorothalonil 四氯異苯腈0."", ""殺菌劑Dimethomorph 達滅芬0."", ""殺蟲劑Methiocarb 滅賜克0."", ""殺蟲劑Profenophos 佈飛松0."", ""殺菌劑Pyraclostrobin 百克敏0."", ""殺菌劑Tebuconazole 得克利0.""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2023,芥花油,大安,不符合規定,全聯實業股份有限公司台北東門分公司,全聯實業股份有限公司台北東門分公司/臺北市大安區金山南路2段12號地下,"[""營養標示反式脂肪含量為「每份：0公克」，惟檢出每100公克反式脂肪酸含量0.56公克，依據「包裝食品營養標示應遵行事項」，每100公克固體（半固體）反式脂肪酸含量不超過0.3公克得標示為0，案內產品應依實際數值標示。""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2023,速食麵,大安,不符合規定,全聯實業股份有限公司大安延吉分公司,全聯實業股份有限公司大安延吉分公司/臺北市大安區市民大道4段190號1.2樓,"[""麵條檢出環氧乙烷0.065mg/kg""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2023,速食麵,中山,不符合規定,宇林興業有限公司台北分公司,宇林興業有限公司台北分公司/臺北市中山區中山北路3段37號,"[""調味粉包檢出環氧乙烷0.187mg/kg""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2023,皮蛋,中山,不符合規定,家福股份有限公司台北錦州分公司, 家福股份有限公司台北錦州分公司/臺北市中山區錦州街276號,"[""銅6mg/kg""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2023,根莖菜類,南港,不符合規定,"食代嚴選
https:","食代嚴選
https://www.fresh2you.tw/","[""1.扶吉胺-1."", ""2.鎘-0.18mg/kg""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2023,小漿果類,大安,不符合規定,"新鮮屋
https:","新鮮屋
https://www.fresco.casa/","[""滅派林-1.""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2023,根莖菜類,信義,不符合規定,"放心初蔬果網
https:","放心初蔬果網
https://funthingtrue.com.tw/","[""1.扶吉胺-5."", ""2.鎘-0.17mg/kg""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2023,小葉菜類,信義,不符合規定,"放心初蔬果網
https:","放心初蔬果網
https://funthingtrue.com.tw/","[""殺丹-0.""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2023,根莖菜類,信義,不符合規定,"柴寶買菜網
https:","柴寶買菜網
https://shopee.tw/honey_bunny","[""鎘-0.14mg/kg""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2023,魚類,大安,不符合規定,六廚有限公司(六廚川客料理),六廚有限公司(六廚川客料理)/臺北市大安區信義路3段7號2樓,"[""恩氟喹啉羧酸""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2023,配料,中正,不符合規定,163冷飲店(163 Lane),163冷飲店(163 Lane)/臺北市中正區延平南路163巷4號,"[""己二烯酸：0.70g/kg""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2023,花草茶,南港,不符合規定,米卡餐坊(燒杯咖啡藝廚),米卡餐坊(燒杯咖啡藝廚)/臺北市萬華區西園路1段236號1樓,"[""殺菌劑Penconazole 平克座0.""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2023,花草茶,內湖,不符合規定,時時展餐飲有限公司(泰讚了內湖瑞光店),時時展餐飲有限公司(泰讚了內湖瑞光店)/臺北市內湖區瑞光路317號1樓,"[""殺蟲劑Flubendiamide 氟大滅0."", ""殺蟲劑Thiacloprid 賽果培0.""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2023,花草茶,士林,不符合規定,享美學國際股份有限公司(享當下),享美學國際股份有限公司(享當下)/臺北市士林區德行西路36號,"[""殺蟲劑Permethrin 百滅寧0.""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2023,花草茶,士林,不符合規定,享美學國際股份有限公司(享當下),享美學國際股份有限公司(享當下)/臺北市士林區德行西路36號,"[""殺蟲劑Chlorpyrifos 陶斯松0."", ""殺菌劑Metalaxyl 滅達樂0.""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2023,塑膠類,松山,不符合規定,利吉利商行,利吉利商行/臺北市松山區復興北路3號,"[""1.甲醛：43."", ""2.蒸發殘渣："", ""3.未標示淨重、容量或數量""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2023,塑膠類,中山,不符合規定,勝越企業社,勝越企業社/臺北市中山區吉林路133號1樓,"[""甲醛：24.""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2023,塑膠類,大同,不符合規定,豐資生活館有限公司(小北百貨寧夏店),豐資生活館有限公司(小北百貨寧夏店)/臺北市大同區寧夏路11號1樓,"[""本體未以印刷、打印或壓印方式標示材質名稱及耐熱溫度。""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2023,小葉菜類,南港,不符合規定,3446何O獅,3446何O獅/臺北市萬華區萬大路533號蔬菜區地號930,"[""殺菌劑Dimethomorph 達滅芬0."", ""殺蟲劑Imidacloprid 益達胺0."", ""殺草劑Oxadiazon 樂滅草0."", ""殺線蟲劑Oxamyl 毆殺滅0."", ""殺草劑Pendimethalin 施得圃0."", ""殺蟲劑Phenthoate 賽達松0.""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2023,小葉菜類,士林,不符合規定,欣盛小吃店(晴光精緻自助餐),欣盛小吃店(晴光精緻自助餐)/臺北市士林區中正路363號,"[""殺蟲劑Chlorpyrifos 陶斯松0."", ""殺蟲劑Fipronil 芬普尼0.012ppm、Fipronil-sulfone芬普尼代謝物0."", ""殺蟲劑Pyriproxyfen 百利普芬0."", ""殺蟲劑Tolfenpyrad 脫芬瑞0.""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2023,小葉菜類,南港,不符合規定,王黃O彫,王黃O彫/臺北市萬華區萬大路533號蔬菜中繼零批場地號410,"[""殺蟲劑3-酮基加保扶"", ""殺蟲劑Acetamiprid 亞滅培0."", ""殺蟲劑Chlorpyrifos 陶斯松0.""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2023,根莖菜類,大安,不符合規定,全國食養創作全自助餐復興店,全國食養創作全自助餐復興店/臺北市大安區復興南路2段314號,"[""殺蟲劑Dinotefuran 達特南0."", ""殺蟲劑Fipronil-sulfone芬普尼代謝物0.""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2023,大漿果類,內湖,不符合規定,家福股份有限公司台北內湖分公司(家樂福內湖店),家福股份有限公司台北內湖分公司(家樂福內湖店)/臺北市內湖區民善街88 號,"[""殺菌劑Metrafenone 滅芬農0.""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2023,小葉菜類,內湖,不符合規定,大潤發流通事業股份有限公司南湖分公司(大潤發內湖二店), 大潤發流通事業股份有限公司南湖分公司(大潤發內湖二店) /臺北市內湖區舊宗路1段188號,"[""殺蟎劑Spirodiclofen 賜派芬0.""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2023,果菜類,中正,不符合規定,祥和小吃店(祥和蔬食精緻料理),祥和小吃店(祥和蔬食精緻料理)/臺北市中正區鎮江街1巷1號,"[""殺蟎劑Fenazaquin 芬殺蟎0.""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2023,果菜類,大安,不符合規定,全國食養創作全自助餐復興店,全國食養創作全自助餐復興店/臺北市大安區復興南路2段314號,"[""殺蟎劑Spirodiclofen 賜派芬0.""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2023,豆菜類,中正,不符合規定,祥和小吃店(祥和蔬食精緻料理),祥和小吃店(祥和蔬食精緻料理)/臺北市中正區鎮江街1巷1號,"[""殺蟎劑Etoxazole 依殺蟎0.""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2023,小葉菜類,士林,不符合規定,欣盛小吃店(晴光精緻自助餐),欣盛小吃店(晴光精緻自助餐)/臺北市士林區中正路363號,"[""殺菌劑Boscalid 白克列0.""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2023,小葉菜類,內湖,不符合規定,家福股份有限公司台北內湖分公司(家樂福內湖店),家福股份有限公司台北內湖分公司(家樂福內湖店) /臺北市內湖區民善街88 號,"[""殺線蟲劑Oxamyl 毆殺滅0.""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2023,飲料,中山,不符合規定,品安甜品店(清原芋圓台北天津店),品安甜品店(清原芋圓台北天津店)/臺北市中山區天津街41號1樓,"[""腸桿菌科：8.6x10^2 CFU/mL""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2023,飲料,信義,不符合規定,海堂國際股份有限公司(珊瑚橘),海堂國際股份有限公司(珊瑚橘)/臺北市信義區松高路12號B2,"[""腸桿菌科：2.2x10^3 CFU/mL""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2023,冰品,中正,不符合規定,樂多多世界股份有限公司肉多多台北重慶南營業所(肉多多),樂多多世界股份有限公司肉多多台北重慶南營業所(肉多多)/臺北市中正區重慶南路1段58號3樓,"[""腸桿菌科：50 CFU/mL""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2023,飲料,北投,不符合規定,福餐聯餐飲股份有限公司吉龍糖石牌裕民門市,福餐聯餐飲股份有限公司吉龍糖石牌裕民門市/臺北市北投區石牌路2段42號1樓,"[""腸桿菌科：1.6x10^5 CFU/mL""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2023,冰品,大安,不符合規定,頂呱呱股份有限公司忠孝東路店,頂呱呱股份有限公司忠孝東路店/臺北市大安區忠孝東路4段175之1號,"[""腸桿菌科：7.0x10^2 CFU/mL""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2023,冰品,內湖,不符合規定,覺旅股份有限公司覺旅咖啡陽光分公司,覺旅股份有限公司覺旅咖啡陽光分公司/臺北市內湖區陽光街321巷42號,"[""腸桿菌科：1.1x10^4 CFU/mL""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2023,冰品,內湖,不符合規定,覺旅股份有限公司覺旅咖啡陽光分公司,覺旅股份有限公司覺旅咖啡陽光分公司/臺北市內湖區陽光街321巷42號,"[""腸桿菌科：2.2x10^2 CFU/mL""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2023,果菜類,南山,不符合規定,嘉年華小吃店,嘉年華小吃店/臺北市南港區同德路72號1樓,"[""殺蟲劑Imidacloprid 益達胺0."", ""殺蟎劑Spirodiclofen 賜派芬0.""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2023,香辛植物及其他草木本植物,松山,不符合規定,百特蔬果行,百特蔬果行/臺北市松山區民生東路5段20號1樓,"[""殺蟲劑Fenitrothion 撲滅松0."", ""殺草劑Pendimethalin 施得圃0.""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2023,果菜類,中山,不符合規定,瓦城泰統股份有限公司西湖分公司(時時香美麗華店),瓦城泰統股份有限公司西湖分公司(時時香美麗華店)/臺北市中山區敬業三路20號5樓,"[""殺蟲劑Imidacloprid 益達胺1."", ""殺菌劑Pyraclostrobin 百克敏0.""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2023,果菜類,中山,不符合規定,鼎皇麻辣火鍋店,鼎皇麻辣火鍋店/臺北市中山區民權東路2段1號,"[""殺蟲劑Chlorpyrifos 陶斯松0."", ""殺菌劑Prochloraz 撲克拉0.""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2023,小葉菜類,士林,不符合規定,無市招蔬果行(高O志),無市招蔬果行(高O志)/臺北市士林區德行東路109巷4號,"[""殺蟎劑Ethion 愛殺松0.""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2023,小葉菜類,內湖,不符合規定,幸福品味實業股份有限公司(美福食集),幸福品味實業股份有限公司(美福食集)/臺北市內湖區民善街128號,"[""殺菌劑Thifluzamide 賽氟滅0.""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2023,瓜菜類,南山,不符合規定,幸幸越南素食館(越南蔬食),幸幸越南素食館(越南蔬食)/臺北市南港區成福路28號,"[""殺蟲劑3-OH Carbofuran 3-羥基加保扶0.""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2023,小葉菜類,內湖,不符合規定,幸福品味實業股份有限公司(美福食集),幸福品味實業股份有限公司(美福食集)/臺北市內湖區民善街128號,"[""殺菌劑Pyraclostrobin 百克敏0.""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2023,小葉菜類,信義,不符合規定,欣葉台菜信義新天地A9館,欣葉台菜信義新天地A9館/臺北市信義區松壽路9號8樓,"[""殺菌劑Pyraclostrobin 百克敏0.""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2023,果菜類,南山,不符合規定,鼎好小吃店,鼎好小吃店/臺北市南港區同德路56號,"[""殺蟎劑Spirodiclofen 賜派芬0.""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2023,果菜類,南山,不符合規定,永祥蔬果行,永祥蔬果行/臺北市南港區同德路77號,"[""殺蟲劑Clothianidin 可尼丁0.""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2023,梨果類,信義,不符合規定,靚青蔬果行,靚青蔬果行/臺北市信義區吳興街174號1樓,"[""殺蟲劑Fenvalerate 芬化利1.""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2023,冰品,大安,不符合規定,思慕昔餐飲有限公司,思慕昔餐飲有限公司/臺北市大安區永康街15號、15號之1,"[""腸桿菌科：3.4x10^4 CFU/g""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2023,冰品,大安,不符合規定,思慕昔餐飲有限公司,思慕昔餐飲有限公司/臺北市大安區永康街15號、15號之1,"[""腸桿菌科：35 CFU/g""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2023,飲料,大安,不符合規定,玖仰茶食文化有限公司永康分公司,玖仰茶食文化有限公司永康分公司/臺北市大安區永康街9-1號1樓,"[""腸桿菌科：1.1x10^5 CFU/mL""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2023,飲料,大安,不符合規定,玖仰茶食文化有限公司永康分公司,玖仰茶食文化有限公司永康分公司/臺北市大安區永康街9-1號1樓,"[""腸桿菌科：3.3x10^4 CFU/mL""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2023,冰品,松山,不符合規定,GODIVA巧克力微風南京,GODIVA巧克力微風南京/臺北市松山區南京東路3段337號1樓,"[""腸桿菌科：1.8x10^3 CFU/g""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2023,冰品,松山,不符合規定,百富通股份有限公司慶城店(莫凡彼),百富通股份有限公司慶城店(莫凡彼)/臺北市松山區慶城街12號1樓,"[""腸桿菌科：1.4x10^2 CFU/g""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2023,飲料,松山,不符合規定,厚舖牛排館(人从众厚切牛排),厚舖牛排館(人从众厚切牛排)/臺北市松山區光復北路146號1樓,"[""腸桿菌科：1.0x10^3 CFU/mL""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2023,冰品,大安,不符合規定,金好家股份有限公司台北大安分公司(進發家大安店),金好家股份有限公司台北大安分公司(進發家大安店)/臺北市大安區大安路1段53號,"[""腸桿菌科：4.6x10^2 CFU/g""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2023,冰品,大安,不符合規定,金好家股份有限公司台北大安分公司(進發家大安店),金好家股份有限公司台北大安分公司(進發家大安店)/臺北市大安區大安路1段53號,"[""腸桿菌科：1.5x10^2 CFU/g""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2023,冰品,信義,不符合規定,三良品茶,三良品茶/臺北市信義區永吉路263號,"[""腸桿菌科：58 CFU/mL""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2023,冰品,內湖,不符合規定,錢都火鍋,錢都火鍋/臺北市內湖區成功路4段147號,"[""腸桿菌科：1.3x10^2 CFU/g""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2023,飲料,中正,不符合規定,甯臻恩飲料店(黑丸嫩仙草古亭店),甯臻恩飲料店(黑丸嫩仙草古亭店)/臺北市中正區同安街65號1樓,"[""腸桿菌科：5.8x10^3 CFU/g""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2023,水解醬油,中山,不符合規定,怡樂國際有限公司(EEC GLOBAL TK),怡樂國際有限公司(EEC GLOBAL TK)/臺北市中山區中山北路3段39號1樓,"[""營養標示未如實標示""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2023,花生製品,松山,不符合規定,老翁家,老翁家/臺北市松山區新東街19號,"[""黃麴毒素B1：4.8μg/kg"", ""總黃麴毒素B1+B2+G1+G2：5.5μg/kg""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2023,日本進口食品,士林,不符合規定,遠東都會股份有限公司天母店(市招: City super),遠東都會股份有限公司天母店(市招: City super)/臺北市士林區中山北路6段77號B1,"[""原產地標示不實""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2023,豆菜類,中正,不符合規定,果粉水果行,果粉水果行/臺北市中正區汀州路2段335號,"[""殺菌劑Diniconazole 達克利0."", ""殺菌劑Fluopicolide 氟比來0."", ""殺菌劑Prochloraz 撲克拉0."", ""殺菌劑Propamocarb hydrochloride 普拔克0.""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2023,豆菜類,士林,不符合規定,詠鑽蔬果專賣店(新天地蔬果量販店),詠鑽蔬果專賣店(新天地蔬果量販店)/臺北市士林區美崙街18號1樓,"[""殺蟲劑Clothianidin 可尼丁0."", ""殺菌劑Dimethomorph 達滅芬2."", ""殺菌劑Tebuconazole 得克利1."", ""殺蟲劑Tolfenpyrad 脫芬瑞0.""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2023,核果類,內湖,不符合規定,幸福品味實業股份有限公司(美福食集),幸福品味實業股份有限公司(美福食集)/臺北市內湖區民善街128號,"[""殺蟲劑Chlorpyrifos 陶斯松0."", ""殺蟲劑Phosmet 益滅松0.""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2023,大漿果類,士林,不符合規定,詠鑽蔬果專賣店(新天地蔬果量販店),詠鑽蔬果專賣店(新天地蔬果量販店)/臺北市士林區美崙街18號1樓,"[""殺蟲劑Cyromazine 賽滅淨0.""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2023,包葉菜類,士林,不符合規定,Mia C'bon超市台北大葉店,Mia C'bon超市台北大葉店/臺北市士林區忠誠路2段55號B1,"[""殺線蟲劑Fosthiazate 福賽絕0.""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2023,核果類,大安,不符合規定,双喜臨門水果行(双囍臨門水果行),双喜臨門水果行(双囍臨門水果行)/臺北市大安區和平東路3段228巷35號,"[""殺蟲劑Chlorpyrifos 陶斯松 0.""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2023,大漿果類,士林,不符合規定,翡翠綠水果專賣店,翡翠綠水果專賣店/臺北市士林區美崙街14號1樓,"[""殺蟲劑Fluvalinate 福化利0.""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2023,小漿果類,信義,不符合規定,辣十九國際開發股份有限公司(馬辣),辣十九國際開發股份有限公司(馬辣)/臺北市信義區松壽路22號3樓,"[""殺蟲劑Fipronil 芬普尼0.002ppm、Fipronil-sulfone芬普尼代謝物0.""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2023,豆菜類,大安,不符合規定,双喜臨門水果行(双囍臨門水果行),双喜臨門水果行(双囍臨門水果行)/臺北市大安區和平東路3段228巷35號,"[""殺蟲劑Clothianidin 可尼丁0.""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2023,大漿果類,松山,不符合規定,安星水果行,安星水果行/臺北市松山區南京東路291巷32之3號,"[""殺蟎劑Spirodiclofen 賜派芬0.""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2023,生鮮水果,士林,不符合規定,益成蔬果行,益成蔬果行/臺北市士林區德行東路109巷110號,"[""殺蟲劑陶斯松""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2023,糕粿糬類製品 ,中山,不符合規定,中山手工麻糬（紅豆湯）(中山市場第28號攤),中山手工麻糬（紅豆湯）(中山市場第28號攤)/臺北市中山區長安西路3號,"[""防腐劑己二烯酸：1.3 g/kg""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2023,深海魚類,大安,不符合規定,遠東都會股份有限公司復興店(city super復興SOGO店),遠東都會股份有限公司復興店(city super復興SOGO店)/臺北市大安區忠孝東路3段300號B3樓,"[""檢出一氧化碳""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2023,梨果類,南港,不符合規定,艋舺夜市-男哥現削水果(無市招),艋舺夜市-男哥現削水果(無市招)/臺北市萬華區廣州街182號前,"[""甜味劑糖精""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2023,乾豆類,信義,不符合規定,遠百企業股份有限公司忠孝分公司,遠百企業股份有限公司忠孝分公司/臺北市信義區忠孝東路5段297號地下1、2、3樓,"[""芬普尼"", ""賽速安""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2023,乾豆類,大安,不符合規定,太平洋崇光百貨股份有限公司,太平洋崇光百貨股份有限公司/臺北市大安區忠孝東路4段45號地下2樓,"[""芬化利"", ""環氧乙烷""]",2026-05-03T00:48:46.175674+08:00
